###################################################################################################### CosmicWatch: The Desktop Muon Detector### Device ID: Townsend### Questions? Email Spencer N. Axani (saxani@udel.edu)### Event TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident Name###################################################################################################1	1109	22	437	0.2	101955.6	24.0	77346	0	Townsend
243	68056	23	747	0.3	101949.6	23.9	84821	0	Townsend
244	68351	21	505	0.3	101949.6	23.9	8884	0	Townsend
245	68727	24	3096	1.1	101952.4	23.9	46759	0	Townsend
246	69315	22	540	0.3	101951.1	23.9	46901	0	Townsend
247	69863	22	1424	0.6	101952.5	23.9	46877	0	Townsend
248	69957	22	218	0.2	101952.5	23.9	8860	0	Townsend
249	70146	22	321	0.2	101953.2	24.0	46780	0	Townsend
250	70596	23	2121	0.8	101952.0	24.0	52035	0	Townsend
251	70944	24	1156	0.5	101952.0	24.0	8750	0	Townsend
252	71105	22	800	0.4	101952.7	24.0	46623	0	Townsend
253	71617	23	1354	0.5	101953.4	24.0	46694	0	Townsend
254	71709	22	584	0.3	101953.4	24.0	8802	0	Townsend
255	72115	262	4070	3.4	101954.1	24.0	46670	0	Townsend
256	72647	21	500	0.3	101954.8	24.0	46690	0	Townsend
257	72927	22	469	0.3	101954.8	24.0	8772	0	Townsend
258	73133	22	469	0.3	101954.8	24.0	46671	0	Townsend
259	73223	23	1331	0.5	101954.8	24.0	14136	0	Townsend
260	74069	22	221	0.2	101952.1	24.0	84596	0	Townsend
261	74837	25	2635	1.0	101952.1	24.0	63680	0	Townsend
262	74955	22	374	0.2	101952.1	24.0	15593	0	Townsend
263	75185	22	1073	0.4	101951.3	24.0	46695	0	Townsend
264	75430	22	242	0.2	101951.3	24.0	8772	0	Townsend
265	75541	26	2944	1.1	101950.0	24.0	46669	0	Townsend
266	75728	22	2198	0.8	101950.0	24.0	8731	0	Townsend
267	75816	24	2306	0.9	101950.0	24.0	8630	0	Townsend
268	76226	22	417	0.2	101951.5	24.0	46544	0	Townsend
269	76294	22	524	0.3	101951.5	24.0	14101	0	Townsend
270	76334	22	979	0.4	101951.5	24.0	8644	0	Townsend
271	76474	24	1363	0.5	101951.5	24.0	8632	0	Townsend
272	76549	22	1732	0.7	101954.2	24.0	46655	0	Townsend
273	76571	23	2465	0.9	101954.2	24.0	8769	0	Townsend
274	76615	22	374	0.2	101954.2	24.0	8642	0	Townsend
275	77153	52	3596	1.5	101958.4	24.0	46606	0	Townsend
276	77208	22	458	0.2	101958.4	24.0	8790	0	Townsend
277	77645	427	4095	5.2	101959.2	24.0	46612	0	Townsend
278	77881	22	741	0.3	101959.2	24.0	8770	0	Townsend
279	77896	82	2376	1.2	101959.2	24.0	14021	0	Townsend
280	78392	22	592	0.3	101955.7	24.0	55660	0	Townsend
281	78755	30	2875	1.1	101952.9	24.0	63637	0	Townsend
282	79157	21	2120	0.8	101956.4	24.0	53705	0	Townsend
283	79258	507	4095	6.2	101956.4	24.0	8798	0	Townsend
284	79649	25	2673	1.0	101954.2	24.0	46697	0	Townsend
285	79757	21	964	0.4	101954.2	24.0	8777	0	Townsend
286	79857	22	805	0.4	101954.2	24.0	8639	0	Townsend
287	79918	32	2969	1.1	101954.2	24.0	8611	0	Townsend
288	79939	24	1103	0.5	101954.2	24.0	8635	0	Townsend
289	80112	470	4095	5.7	101950.7	24.0	51963	0	Townsend
290	81412	422	4095	5.1	101952.2	24.0	84641	1	Townsend
291	81430	33	3062	1.2	101952.2	24.0	8646	0	Townsend
292	81541	26	2794	1.0	101952.9	24.0	46509	0	Townsend
293	81585	24	2203	0.8	101952.9	24.0	8798	0	Townsend
294	81779	29	3128	1.2	101952.9	24.0	8678	0	Townsend
295	82272	23	1818	0.7	101953.6	24.0	46668	0	Townsend
296	82403	22	1188	0.5	101953.6	24.0	8764	0	Townsend
297	82450	27	2980	1.1	101953.6	24.0	8624	0	Townsend
298	82941	22	217	0.2	101955.7	24.0	52060	0	Townsend
299	83382	38	3081	1.2	101954.4	24.0	46717	0	Townsend
300	84239	22	597	0.3	101955.1	24.0	84523	0	Townsend
301	84310	34	2973	1.1	101955.1	24.0	25486	0	Townsend
302	84429	22	1117	0.5	101955.1	24.0	15404	0	Townsend
303	84933	22	656	0.3	101957.1	24.0	46791	0	Townsend
304	86129	22	489	0.3	101955.0	24.0	122292	0	Townsend
305	86185	22	2494	0.9	101955.0	24.0	8747	0	Townsend
306	86430	190	4095	2.7	101955.0	24.0	8676	0	Townsend
307	86559	22	643	0.3	101956.3	24.0	46659	0	Townsend
308	86578	22	1842	0.7	101956.3	24.0	14043	0	Townsend
309	86679	24	2386	0.9	101956.3	24.0	8675	0	Townsend
310	86781	360	4052	4.3	101956.3	24.0	8637	0	Townsend
311	87230	22	509	0.3	101951.3	24.0	46708	0	Townsend
312	87489	22	409	0.2	101951.3	24.0	8795	0	Townsend
313	87640	80	3664	1.7	101949.9	24.0	46642	0	Townsend
314	88485	22	310	0.2	101952.0	24.0	46775	0	Townsend
315	88675	90	3579	1.7	101952.5	23.9	46768	0	Townsend
316	88705	23	1643	0.6	101952.5	23.9	8900	0	Townsend
317	88847	22	1341	0.5	101952.5	23.9	8786	0	Townsend
318	88934	22	1193	0.5	101952.5	23.9	14265	0	Townsend
319	89062	22	1203	0.5	101951.8	23.9	46852	0	Townsend
320	89176	160	4095	2.5	101951.8	23.9	8958	0	Townsend
321	89212	22	323	0.2	101951.8	23.9	34470	0	Townsend
322	90116	22	1630	0.6	101950.5	24.0	91589	0	Townsend
323	90559	22	325	0.2	101952.0	24.0	46711	0	Townsend
324	90855	22	1457	0.6	101952.0	24.0	8770	0	Townsend
325	90908	22	705	0.3	101952.0	24.0	8623	0	Townsend
326	91041	22	922	0.4	101949.9	24.0	46613	0	Townsend
327	92060	22	1194	0.5	101955.6	24.0	84487	0	Townsend
328	92291	22	661	0.3	101955.6	24.0	14164	0	Townsend
329	92591	22	956	0.4	101952.8	24.0	46702	0	Townsend
330	92744	22	1081	0.4	101952.8	24.0	8797	0	Townsend
331	92773	22	1126	0.5	101952.8	24.0	8663	0	Townsend
332	92839	172	4095	2.6	101952.8	24.0	8643	0	Townsend
333	92872	22	216	0.2	101952.8	24.0	8650	0	Townsend
334	93000	23	1653	0.6	101954.8	24.0	46577	0	Townsend
335	93056	22	1377	0.5	101954.8	24.0	46807	0	Townsend
336	93127	22	1026	0.4	101954.8	24.0	8709	0	Townsend
337	93148	22	340	0.2	101954.8	24.0	8651	0	Townsend
338	93645	22	701	0.3	101954.1	24.0	52037	0	Townsend
339	93927	22	338	0.2	101954.1	24.0	8735	0	Townsend
340	94560	610	4095	7.8	101954.0	24.0	84468	0	Townsend
341	94829	22	1535	0.6	101954.0	24.0	25660	0	Townsend
342	94873	22	1208	0.5	101954.0	24.0	15405	0	Townsend
343	95456	22	524	0.3	101960.3	24.0	46716	0	Townsend
344	95867	22	1619	0.6	101957.5	24.0	46682	0	Townsend
345	96615	22	1489	0.6	101958.1	23.9	84517	0	Townsend
346	97156	22	619	0.3	101961.6	24.0	46901	0	Townsend
347	97209	22	906	0.4	101961.6	24.0	14048	0	Townsend
348	97720	23	1362	0.5	101960.3	24.0	46679	0	Townsend
349	97886	22	2312	0.8	101960.3	24.0	8764	0	Townsend
350	97947	102	3849	1.9	101960.3	24.0	8649	0	Townsend
351	98068	21	699	0.3	101958.9	24.0	46618	0	Townsend
352	98123	26	2659	1.0	101958.9	24.0	8788	0	Townsend
353	98203	22	752	0.3	101958.9	24.0	8696	0	Townsend
354	98435	2737	4095	509.2	101958.9	24.0	8768	1	Townsend
355	98669	2300	4095	265.5	101959.7	24.0	46657	1	Townsend
356	98880	424	4095	5.1	101959.7	24.0	8642	0	Townsend
357	99387	61	3491	1.5	101959.7	24.0	52003	0	Townsend
358	99415	60	3385	1.4	101959.7	24.0	8751	0	Townsend
359	99477	22	1293	0.5	101959.7	24.0	8644	0	Townsend
360	99588	368	4095	4.5	101956.9	24.0	46601	1	Townsend
361	100304	29	2837	1.1	101957.6	24.0	63562	0	Townsend
362	100348	22	1022	0.4	101957.6	24.0	15615	0	Townsend
363	100455	849	4082	13.1	101957.6	24.0	8715	0	Townsend
364	100879	33	3045	1.2	101961.1	24.0	46822	0	Townsend
365	101081	97	3790	1.8	101961.1	24.0	46774	0	Townsend
366	101162	22	1150	0.5	101961.1	24.0	8771	0	Townsend
367	101322	22	558	0.3	101961.1	24.0	13965	0	Townsend
368	101694	22	1650	0.6	101958.3	24.0	46742	0	Townsend
369	102100	22	2197	0.8	101957.6	24.0	46754	0	Townsend
370	102448	22	315	0.2	101957.6	24.0	8776	0	Townsend
371	102544	22	2058	0.8	101959.7	24.0	46598	0	Townsend
372	102612	57	3073	1.3	101959.7	24.0	8774	1	Townsend
373	102848	22	669	0.3	101959.7	24.0	8557	0	Townsend
374	103041	91	3529	1.7	101958.2	24.0	46640	0	Townsend
375	103114	41	2988	1.2	101958.2	24.0	8761	0	Townsend
376	103286	22	660	0.3	101958.2	24.0	14039	0	Townsend
377	103298	22	524	0.3	101958.2	24.0	8627	1	Townsend
378	103429	22	264	0.2	101958.2	24.0	8502	0	Townsend
379	103969	22	574	0.3	101956.8	24.0	46592	0	Townsend
380	104543	22	1509	0.6	101960.8	23.9	84565	0	Townsend
381	104910	105	3642	1.8	101960.8	23.9	25759	0	Townsend
382	105121	2300	4048	262.5	101963.6	23.9	53838	1	Townsend
383	105487	153	3923	2.3	101963.6	23.9	8812	0	Townsend
384	105577	322	4095	4.0	101960.8	23.9	46868	1	Townsend
385	105601	448	4095	5.4	101960.8	23.9	8849	0	Townsend
386	105733	484	4095	5.9	101960.8	23.9	14099	1	Townsend
387	106201	22	789	0.4	101963.6	23.9	46707	0	Townsend
388	106387	22	904	0.4	101963.6	23.9	8940	0	Townsend
389	106589	59	3137	1.3	101961.4	23.9	46757	0	Townsend
390	106901	22	605	0.3	101961.4	23.9	8960	0	Townsend
391	107466	435	4095	5.3	101960.0	23.9	46754	0	Townsend
392	107669	22	388	0.2	101961.3	23.9	46869	0	Townsend
393	108123	22	460	0.2	101961.9	23.9	46909	0	Townsend
394	108425	164	4095	2.5	101961.9	23.9	8927	0	Townsend
395	108874	246	4095	3.2	101961.2	23.9	52628	0	Townsend
396	109052	401	4070	4.8	101965.3	23.9	46912	1	Townsend
397	109165	22	634	0.3	101965.3	23.9	8832	0	Townsend
398	109206	22	1537	0.6	101965.3	23.9	8815	0	Townsend
399	109641	22	1254	0.5	101965.3	23.9	46760	0	Townsend
400	109877	380	4008	4.5	101965.3	23.9	8911	1	Townsend
401	110053	22	554	0.3	101967.3	23.9	63429	0	Townsend
402	110325	22	306	0.2	101967.3	23.9	15807	0	Townsend
403	111274	22	1383	0.5	101962.4	23.9	84726	0	Townsend
404	111489	83	3472	1.6	101962.4	23.9	8935	0	Townsend
405	111702	22	305	0.2	101964.4	23.8	52207	0	Townsend
406	111723	22	1356	0.5	101964.4	23.8	17762	0	Townsend
407	111775	49	3212	1.3	101964.4	23.8	8877	0	Townsend
408	112112	22	921	0.4	101967.2	23.8	46812	0	Townsend
409	112844	23	2344	0.9	101961.6	23.8	46892	0	Townsend
410	113099	22	883	0.4	101960.9	23.8	46903	0	Townsend
411	113180	22	540	0.3	101960.9	23.8	8958	1	Townsend
412	113284	23	1574	0.6	101960.9	23.8	8685	0	Townsend
413	113668	24	1259	0.5	101961.6	23.8	46804	0	Townsend
414	113981	23	576	0.3	101961.6	23.8	14056	0	Townsend
415	114479	22	1066	0.4	101961.6	23.8	46867	0	Townsend
416	114925	886	4095	14.2	101957.6	23.9	46931	1	Townsend
417	115108	22	800	0.4	101959.0	23.9	46742	0	Townsend
418	115350	22	1132	0.5	101959.0	23.9	8920	0	Townsend
419	115711	23	1165	0.5	101957.7	23.9	46804	0	Townsend
